univName,greV,greQ,toeflScore,cgpa_converted
University of Wisconsin Madison,130.0,168.085,86.0,3.72
University of Wisconsin Madison,130.0,159.574,114.0,3.28
University of Wisconsin Madison,153.0,166.0,110.0,3.28
University of Wisconsin Madison,161.0,170.0,112.0,3.824
University of Wisconsin Madison,154.0,166.0,113.0,3.8
University of Wisconsin Madison,136.17,170.213,114.0,3.152
University of Wisconsin Madison,156.0,162.0,112.0,3.828
University of Wisconsin Madison,131.915,170.213,113.0,3.788
University of Wisconsin Madison,130.0,170.213,109.0,3.7
University of Wisconsin Madison,159.0,169.0,113.0,3.692
University of Wisconsin Madison,131.915,165.957,110.0,3.188
University of Wisconsin Madison,130.0,170.213,113.0,3.232
University of Wisconsin Madison,148.0,161.0,100.0,3.48
University of Wisconsin Madison,130.0,170.213,108.0,3.964
University of Wisconsin Madison,143.0,162.0,95.0,3.108
University of Wisconsin Madison,130.0,170.213,105.0,3.68
University of Wisconsin Madison,159.0,163.0,111.0,3.728
University of Wisconsin Madison,152.0,162.0,108.0,3.68
University of Wisconsin Madison,154.0,168.0,105.0,3.772
University of Wisconsin Madison,152.0,168.0,108.0,3.316
University of Wisconsin Madison,131.915,170.213,114.0,3.2
University of Wisconsin Madison,153.0,170.0,105.0,3.108
University of Wisconsin Madison,154.0,166.0,105.0,3.716
University of Wisconsin Madison,130.0,159.574,106.0,3.348
University of Wisconsin Madison,153.0,162.0,101.0,3.836
University of Wisconsin Madison,152.0,164.0,106.0,3.5
University of Wisconsin Madison,154.0,170.0,118.0,3.884
University of Wisconsin Madison,157.0,164.0,111.0,3.584
University of Wisconsin Madison,155.0,130.0,108.0,3.48
University of Wisconsin Madison,130.0,165.957,108.0,2.28
University of Wisconsin Madison,130.0,159.574,119.0,2.8
University of Wisconsin Madison,140.426,170.213,110.0,3.248
University of Wisconsin Madison,169.0,170.0,117.0,3.672
University of Wisconsin Madison,158.0,130.0,110.0,3.12
University of Wisconsin Madison,153.0,161.0,106.0,2.32
University of Wisconsin Madison,130.0,170.213,110.0,3.56
University of Wisconsin Madison,159.0,167.0,110.0,3.444
University of Wisconsin Madison,150.0,163.0,105.0,3.355
University of Wisconsin Madison,131.915,170.213,110.0,3.596
University of Wisconsin Madison,162.0,169.0,112.0,3.688
University of Wisconsin Madison,158.0,158.0,106.0,3.684
University of Wisconsin Madison,162.0,164.0,116.0,3.74
University of Wisconsin Madison,130.0,170.213,107.0,3.12
University of Wisconsin Madison,158.0,166.0,113.0,3.212
University of Wisconsin Madison,140.426,161.702,114.0,2.92
University of Wisconsin Madison,145.0,170.0,110.0,3.68
University of Wisconsin Madison,136.17,170.213,114.0,3.48
University of Wisconsin Madison,136.17,170.213,111.0,3.512
University of Wisconsin Madison,161.0,164.0,109.0,3.48
University of Wisconsin Madison,156.0,163.0,107.0,3.572
University of Wisconsin Madison,151.0,161.0,109.0,3.016
University of Wisconsin Madison,161.0,166.0,115.0,3.372
University of Wisconsin Madison,142.553,170.213,108.0,2.821
University of Wisconsin Madison,163.0,170.0,109.0,3.56
University of Wisconsin Madison,170.0,169.0,118.0,3.2
University of Wisconsin Madison,158.0,163.0,116.0,3.296
University of Wisconsin Madison,151.0,163.0,103.0,3.32
University of Wisconsin Madison,146.809,170.213,117.0,2.96
University of Wisconsin Madison,157.0,168.0,109.0,3.58
University of Wisconsin Madison,152.0,165.0,110.0,3.864
University of Wisconsin Madison,134.043,168.085,108.0,3.506
University of Wisconsin Madison,153.0,167.0,114.0,3.812
University of Wisconsin Madison,138.298,170.213,110.0,2.92
University of Wisconsin Madison,144.681,170.213,106.0,3.348
University of Wisconsin Madison,146.0,163.0,107.0,3.696
University of Wisconsin Madison,158.0,168.0,112.0,3.56
University of Wisconsin Madison,159.0,170.0,112.0,3.6
University of Wisconsin Madison,130.0,168.085,106.0,3.664
University of Wisconsin Madison,151.0,162.0,99.0,3.504
University of Wisconsin Madison,148.936,170.213,115.0,2.8
University of Wisconsin Madison,156.0,164.0,107.0,3.276
University of Wisconsin Madison,130.0,170.213,97.0,3.836
University of Wisconsin Madison,151.0,163.0,108.0,3.76
University of Wisconsin Madison,147.0,160.0,98.0,2.6
University of Wisconsin Madison,155.0,161.0,110.0,3.52
University of Wisconsin Madison,130.0,170.213,116.0,3.248
University of Wisconsin Madison,162.0,164.0,118.0,3.8
University of Wisconsin Madison,148.0,164.0,106.0,3.716
University of Wisconsin Madison,153.0,165.0,119.0,3.704
University of Wisconsin Madison,144.681,170.213,105.0,3.624
University of Wisconsin Madison,130.0,168.085,112.0,3.72
University of Wisconsin Madison,130.0,170.213,105.0,2.84
University of Wisconsin Madison,155.319,170.213,117.0,3.28
University of Wisconsin Madison,152.0,161.0,102.0,3.44
University of Wisconsin Madison,130.0,159.574,108.0,3.64
University of Wisconsin Madison,130.0,170.213,110.0,2.788
University of Wisconsin Madison,158.0,167.0,115.0,3.88
University of Wisconsin Madison,157.0,163.0,115.0,3.128
University of Wisconsin Madison,158.0,164.0,115.0,3.732
University of Wisconsin Madison,157.0,170.0,110.0,3.324
University of Wisconsin Madison,159.0,170.0,114.0,3.44
University of Wisconsin Madison,140.426,163.83,106.0,3.664
University of Wisconsin Madison,152.0,166.0,103.0,3.64
University of Wisconsin Madison,162.0,170.0,109.0,3.161
University of Wisconsin Madison,159.0,161.0,111.0,3.692
University of Wisconsin Madison,130.0,168.085,4.0,3.444
University of Wisconsin Madison,149.0,161.0,94.0,3.288
University of Wisconsin Madison,140.426,170.213,118.0,3.226
University of Wisconsin Madison,165.0,168.0,118.0,3.672
University of Wisconsin Madison,162.0,163.0,117.0,3.148
University of Wisconsin Madison,162.0,170.0,110.0,3.772
University of Wisconsin Madison,154.0,170.0,110.0,2.928
University of Wisconsin Madison,155.0,170.0,114.0,3.404
University of Wisconsin Madison,151.0,161.0,102.0,2.88
University of Wisconsin Madison,151.0,170.0,102.0,3.456
University of Wisconsin Madison,156.0,166.0,112.0,3.508
University of Wisconsin Madison,131.915,170.213,112.0,3.676
University of Wisconsin Madison,147.0,168.0,101.0,3.716
University of Wisconsin Madison,162.0,169.0,113.0,3.568
University of Wisconsin Madison,158.0,162.0,111.0,3.28
University of Wisconsin Madison,157.0,169.0,116.0,3.532
University of Wisconsin Madison,130.0,170.213,112.0,3.524
University of Wisconsin Madison,144.681,170.213,117.0,3.4
University of Wisconsin Madison,130.0,170.213,116.0,3.748
University of Wisconsin Madison,130.0,170.213,109.0,3.728
University of Wisconsin Madison,166.0,165.0,107.0,3.88
University of Wisconsin Madison,146.0,158.0,7.0,0.319
University of Wisconsin Madison,130.0,163.83,92.0,3.704
University of Wisconsin Madison,130.0,168.085,111.0,3.24
University of Wisconsin Madison,154.0,169.0,111.0,3.2
University of Wisconsin Madison,131.915,170.213,105.0,3.388
University of Wisconsin Madison,156.0,166.0,99.0,3.544
University of Wisconsin Madison,162.0,165.0,114.0,3.9
University of Wisconsin Madison,161.0,166.0,112.0,3.74
University of Wisconsin Madison,138.298,170.213,112.0,3.6
University of Wisconsin Madison,149.0,165.0,109.0,3.892
University of Wisconsin Madison,162.0,165.0,111.0,3.616
University of Wisconsin Madison,157.0,169.0,110.0,3.948
University of Wisconsin Madison,145.0,165.0,96.0,3.648
University of Wisconsin Madison,134.043,168.085,110.0,3.32
University of Wisconsin Madison,130.0,165.957,115.0,3.648
University of Wisconsin Madison,148.936,170.213,107.0,3.356
University of Wisconsin Madison,140.426,165.957,102.0,3.64
University of Wisconsin Madison,156.0,170.0,115.0,3.844
University of Wisconsin Madison,157.0,168.0,112.0,3.64
University of Wisconsin Madison,162.0,165.0,116.0,3.52
University of Wisconsin Madison,161.0,170.0,113.0,3.174
University of Wisconsin Madison,153.0,167.0,108.0,3.416
University of Wisconsin Madison,130.0,170.213,118.0,3.856
University of Wisconsin Madison,161.0,169.0,111.0,3.464
University of Wisconsin Madison,130.0,148.936,91.0,3.172
University of Wisconsin Madison,148.936,168.085,116.0,3.204
University of Wisconsin Madison,161.0,169.0,116.0,3.156
University of Wisconsin Madison,151.0,170.0,104.0,3.328
University of Wisconsin Madison,158.0,165.0,113.0,3.36
University of Wisconsin Madison,130.0,170.213,113.0,3.42
University of Wisconsin Madison,157.0,166.0,114.0,3.88
University of Wisconsin Madison,160.0,161.0,112.0,3.592
University of Wisconsin Madison,156.0,159.0,100.0,3.188
University of Wisconsin Madison,153.0,167.0,106.0,3.708
University of Wisconsin Madison,130.0,170.213,108.0,3.664
University of Wisconsin Madison,154.0,156.0,92.0,2.68
University of Wisconsin Madison,149.0,160.0,99.0,3.672
University of Wisconsin Madison,130.0,170.213,108.0,3.563
University of Wisconsin Madison,144.681,161.702,114.0,3.04
University of Wisconsin Madison,159.0,164.0,102.0,3.4
University of Wisconsin Madison,142.553,155.319,101.0,3.444
University of Wisconsin Madison,149.0,159.0,98.0,2.73
University of Wisconsin Madison,155.319,163.83,120.0,3.16
University of Wisconsin Madison,157.0,164.0,103.0,3.364
University of Wisconsin Madison,145.0,158.0,93.0,3.336
University of Wisconsin Madison,140.426,170.213,115.0,3.196
University of Washington,30.0,48.0,107.0,2.36
University of Washington,154.0,161.0,111.0,3.14
University of Washington,156.0,163.0,114.0,3.136
University of Washington,150.0,160.0,101.0,2.9
University of Washington,157.0,166.0,111.0,3.348
University of Washington,160.0,164.0,112.0,3.16
University of Washington,157.0,166.0,112.0,3.752
University of Washington,152.0,156.0,111.0,2.96
University of Washington,136.17,170.213,117.0,2.68
University of Washington,152.0,167.0,116.0,3.788
University of Washington,161.0,164.0,112.0,2.52
University of Washington,130.0,155.319,106.0,2.6
University of Washington,151.0,162.0,101.0,3.68
University of Washington,157.0,168.0,108.0,2.52
University of Washington,158.0,170.0,108.0,3.424
University of Washington,130.0,168.085,111.0,2.72
University of Washington,154.0,165.0,103.0,3.82
University of Washington,150.0,160.0,99.0,3.044
University of Washington,130.0,168.085,111.0,2.52
University of Washington,152.0,166.0,108.0,3.652
University of Washington,130.0,168.085,112.0,2.764
University of Washington,152.0,159.0,105.0,2.52
University of Washington,142.553,165.957,93.0,2.92
University of Washington,151.064,170.213,119.0,3.004
University of Washington,138.298,138.298,102.0,2.52
University of Washington,130.0,163.83,120.0,3.296
University of Washington,26.0,47.0,100.0,3.0
University of Washington,158.0,166.0,115.0,3.639
University of Washington,149.0,169.0,108.0,3.2
University of Washington,158.0,165.0,111.0,2.645
University of Washington,157.0,162.0,117.0,2.72
University of Washington,154.0,159.0,109.0,2.24
University of Washington,152.0,165.0,112.0,2.992
University of Washington,130.0,161.702,111.0,2.666
University of Washington,148.0,167.0,102.0,2.84
University of Washington,157.0,165.0,109.0,3.24
University of Washington,157.0,163.0,105.0,2.388
University of Washington,154.0,165.0,108.0,3.008
University of Washington,154.0,167.0,113.0,3.68
University of Washington,130.0,170.213,106.0,2.945
University of Washington,154.0,162.0,106.0,0.284
University of Washington,149.0,158.0,107.0,2.396
University of Washington,156.0,160.0,107.0,2.84
University of Washington,152.0,164.0,100.0,3.108
University of Washington,154.0,163.0,100.0,3.74
University of Washington,155.0,163.0,105.0,3.12
University of Washington,130.0,148.936,112.0,2.4
University of Washington,154.0,162.0,111.0,3.28
University of Washington,130.0,170.213,118.0,3.95
University of Washington,164.0,161.0,113.0,2.8
University of Washington,33.0,42.0,110.0,3.26
University of Washington,158.0,156.0,105.0,2.864
University of Washington,130.0,170.213,109.0,3.3
University of Washington,167.0,168.0,116.0,3.092
University of Washington,32.0,50.0,94.0,3.1
University of Washington,130.0,170.213,116.0,3.376
University of Washington,155.0,166.0,107.0,3.752
University of Washington,157.0,168.0,114.0,3.012
University of Washington,130.0,170.213,107.0,3.28
University of Washington,153.0,160.0,111.0,3.68
University of Washington,149.0,156.0,108.0,2.658
University of Washington,131.915,170.213,117.0,3.584
University of Washington,153.0,157.0,109.0,0.148
University of Washington,27.0,49.0,110.0,3.36
University of Washington,130.0,161.702,107.0,3.0
University of Washington,159.0,159.0,110.0,2.72
University of Washington,159.0,166.0,112.0,3.512
University of Washington,160.0,159.0,113.0,3.08
University of Washington,130.0,170.213,109.0,2.96
University of Washington,155.0,169.0,119.0,3.28
University of Washington,130.0,161.702,102.0,2.32
University of Washington,151.0,162.0,99.0,2.74
University of Washington,140.426,170.213,103.0,3.504
University of Washington,130.0,165.957,110.0,2.752
University of Washington,130.0,170.213,97.0,3.67
University of Washington,164.0,165.0,114.0,3.76
University of Washington,157.0,166.0,114.0,3.708
University of Washington,151.064,170.213,120.0,3.44
University of Washington,157.0,168.0,107.0,3.356
University of Washington,156.0,164.0,117.0,2.88
University of Washington,33.0,47.0,104.0,3.65
University of Washington,130.0,161.702,107.0,2.504
University of Washington,160.0,163.0,113.0,2.88
University of Washington,155.0,170.0,112.0,3.688
University of Washington,130.0,148.936,99.0,2.56
University of Washington,160.0,162.0,110.0,2.949
University of Washington,164.0,166.0,117.0,3.268
University of Washington,130.0,170.213,115.0,3.26
University of Washington,154.0,164.0,108.0,3.32
University of Washington,159.0,163.0,115.0,2.369
University of Washington,155.0,159.0,109.0,2.88
University of Washington,157.0,130.0,112.0,2.4
University of Washington,158.0,161.0,107.0,3.592
University of Washington,148.0,163.0,106.0,3.128
University of Washington,166.0,160.0,117.0,2.08
University of Washington,155.0,155.0,106.0,2.6
University of Washington,150.0,160.0,102.0,2.96
University of Washington,28.0,48.0,106.0,2.804
University of Washington,155.0,167.0,105.0,2.758
University of Washington,165.0,153.0,119.0,3.0
University of Washington,130.0,159.574,110.0,3.316
University of Washington,159.0,166.0,114.0,3.336
University of Washington,157.0,163.0,100.0,3.072
University of Washington,33.0,50.0,107.0,3.32
University of Washington,152.0,159.0,110.0,2.256
University of Washington,153.191,168.085,107.0,2.8
University of Washington,130.0,170.213,106.0,3.108
University of Washington,151.0,166.0,106.0,0.714
University of Washington,159.0,169.0,114.0,3.052
University of Washington,157.0,162.0,110.0,3.48
University of Washington,150.0,159.0,106.0,3.08
University of Washington,156.0,159.0,119.0,2.556
University of Washington,155.0,158.0,105.0,2.6
University of Washington,34.0,47.0,101.0,2.936
